parallax,Av. error (mm),Info,Higher Info
"2,89","2,83",seq1_no_checks,105-2-115_FarPoints
"2,89","6,05",seq1_no_checks,105-2-115_FarPoints
"3,07","51,36",seq1_no_checks,105-2-115_FarPoints
"3,07","45,01",seq1_no_checks,105-2-115_FarPoints
"2,14","5,58",seq1_no_checks,105-2-115_FarPoints
"2,14","8,86",seq1_no_checks,105-2-115_FarPoints
"2,84","19,13",seq1_no_checks,105-2-115_FarPoints
"2,84","10,74",seq1_no_checks,105-2-115_FarPoints
"2,65","23,60",seq1_no_checks,105-2-115_FarPoints
"2,65","14,20",seq1_no_checks,105-2-115_FarPoints
"3,36","49,30",seq1_no_checks,105-2-115_FarPoints
"3,36","43,30",seq1_no_checks,105-2-115_FarPoints
"3,14","55,33",seq1_no_checks,105-2-115_FarPoints
"3,14","48,55",seq1_no_checks,105-2-115_FarPoints
"2,94","48,56",seq1_no_checks,105-2-115_FarPoints
"2,94","42,11",seq1_no_checks,105-2-115_FarPoints
"3,14","41,17",seq1_no_checks,105-2-115_FarPoints
"3,14","34,00",seq1_no_checks,105-2-115_FarPoints
"2,90","32,03",seq1_no_checks,105-2-115_FarPoints
"2,90","22,16",seq1_no_checks,105-2-115_FarPoints
"3,34","48,63",seq1_no_checks,105-2-115_FarPoints
"3,34","43,54",seq1_no_checks,105-2-115_FarPoints
"3,67","42,48",seq1_no_checks,105-2-115_FarPoints
"3,67","37,64",seq1_no_checks,105-2-115_FarPoints
"2,71","23,74",seq1_no_checks,105-2-115_FarPoints
"2,71","14,26",seq1_no_checks,105-2-115_FarPoints
"3,75","5,11",seq1_no_checks,105-2-115_FarPoints
"3,75","1,73",seq1_no_checks,105-2-115_FarPoints
"2,54","19,22",seq1_no_checks,105-2-115_FarPoints
"2,54","8,64",seq1_no_checks,105-2-115_FarPoints
"2,06","4,44",seq1_no_checks,105-2-115_FarPoints
"2,06","0,78",seq1_no_checks,105-2-115_FarPoints
"2,02","2,78",seq1_no_checks,105-2-115_FarPoints
"2,02","1,85",seq1_no_checks,105-2-115_FarPoints
"2,40","10,91",seq1_no_checks,105-2-115_FarPoints
"2,40","4,03",seq1_no_checks,105-2-115_FarPoints
"2,11","4,19",seq1_no_checks,105-2-115_FarPoints
"2,11","1,09",seq1_no_checks,105-2-115_FarPoints
"2,71","40,36",seq1_no_checks,105-2-115_FarPoints
"2,71","29,06",seq1_no_checks,105-2-115_FarPoints
"3,92","32,43",seq1_no_checks,105-2-115_FarPoints
"3,92","27,81",seq1_no_checks,105-2-115_FarPoints
"2,39","7,59",seq1_no_checks,105-2-115_FarPoints
"2,39","11,87",seq1_no_checks,105-2-115_FarPoints
"3,71","43,30",seq1_no_checks,105-2-115_FarPoints
"3,71","35,68",seq1_no_checks,105-2-115_FarPoints
"3,42","49,65",seq1_no_checks,105-2-115_FarPoints
"3,42","41,36",seq1_no_checks,105-2-115_FarPoints
"3,28","70,30",seq1_no_checks,105-2-115_FarPoints
"3,28","62,19",seq1_no_checks,105-2-115_FarPoints
"3,85","31,10",seq1_no_checks,105-2-115_FarPoints
"3,85","26,07",seq1_no_checks,105-2-115_FarPoints
"3,44","13,61",seq1_no_checks,105-2-115_FarPoints
"3,44","9,39",seq1_no_checks,105-2-115_FarPoints
"5,06","30,19",seq1_no_checks,105-2-115_FarPoints
"5,06","29,93",seq1_no_checks,105-2-115_FarPoints
"4,40","35,57",seq1_no_checks,105-2-115_FarPoints
"4,40","33,74",seq1_no_checks,105-2-115_FarPoints
"5,07","23,88",seq1_no_checks,105-2-115_FarPoints
"5,07","24,83",seq1_no_checks,105-2-115_FarPoints
"3,98","40,23",seq1_no_checks,105-2-115_FarPoints
"3,98","35,58",seq1_no_checks,105-2-115_FarPoints
"3,60","48,82",seq1_no_checks,105-2-115_FarPoints
"3,60","42,38",seq1_no_checks,105-2-115_FarPoints
"3,10","34,68",seq1_no_checks,105-2-115_FarPoints
"3,10","28,06",seq1_no_checks,105-2-115_FarPoints
"2,45","6,22",seq1_no_checks,105-2-115_FarPoints
"2,45","10,04",seq1_no_checks,105-2-115_FarPoints
"2,66","22,47",seq1_no_checks,105-2-115_FarPoints
"2,66","11,50",seq1_no_checks,105-2-115_FarPoints
"2,82","3,55",seq1_no_checks,105-2-115_FarPoints
"2,82","7,23",seq1_no_checks,105-2-115_FarPoints
"1,77","1,61",seq2_no_checks,105-2-115_FarPoints
"1,77","0,70",seq2_no_checks,105-2-115_FarPoints
"1,84","5,00",seq2_no_checks,105-2-115_FarPoints
"1,84","3,26",seq2_no_checks,105-2-115_FarPoints
"0,57","45,34",seq2_no_checks,105-2-115_FarPoints
"0,57","39,78",seq2_no_checks,105-2-115_FarPoints
"0,91","15,41",seq2_no_checks,105-2-115_FarPoints
"0,91","13,79",seq2_no_checks,105-2-115_FarPoints
"0,84","4,72",seq2_no_checks,105-2-115_FarPoints
"0,84","5,37",seq2_no_checks,105-2-115_FarPoints
"0,78","4,11",seq2_no_checks,105-2-115_FarPoints
"0,78","6,43",seq2_no_checks,105-2-115_FarPoints
"1,36","8,55",seq2_no_checks,105-2-115_FarPoints
"1,36","11,07",seq2_no_checks,105-2-115_FarPoints
"2,05","9,12",seq2_no_checks,105-2-115_FarPoints
"2,05","8,83",seq2_no_checks,105-2-115_FarPoints
"1,73","2,11",seq2_no_checks,105-2-115_FarPoints
"1,73","4,51",seq2_no_checks,105-2-115_FarPoints
"0,61","44,04",seq2_no_checks,105-2-115_FarPoints
"0,61","43,45",seq2_no_checks,105-2-115_FarPoints
"0,65","2,12",seq2_no_checks,105-2-115_FarPoints
"0,65","4,10",seq2_no_checks,105-2-115_FarPoints
"0,37","6,48",seq2_no_checks,105-2-115_FarPoints
"0,37","5,75",seq2_no_checks,105-2-115_FarPoints
"1,88","23,58",seq2_no_checks,105-2-115_FarPoints
"1,88","24,11",seq2_no_checks,105-2-115_FarPoints
"0,43","12,53",seq2_no_checks,105-2-115_FarPoints
"0,43","8,74",seq2_no_checks,105-2-115_FarPoints
"1,61","5,49",seq2_no_checks,105-2-115_FarPoints
"1,61","6,17",seq2_no_checks,105-2-115_FarPoints
"1,62","2,45",seq2_no_checks,105-2-115_FarPoints
"1,62","2,64",seq2_no_checks,105-2-115_FarPoints
"0,94","30,79",seq2_no_checks,105-2-115_FarPoints
"0,94","30,21",seq2_no_checks,105-2-115_FarPoints
"0,84","23,73",seq2_no_checks,105-2-115_FarPoints
"0,84","23,52",seq2_no_checks,105-2-115_FarPoints
"1,99","9,47",seq2_no_checks,105-2-115_FarPoints
"1,99","11,00",seq2_no_checks,105-2-115_FarPoints
"1,60","23,39",seq2_no_checks,105-2-115_FarPoints
"1,60","23,55",seq2_no_checks,105-2-115_FarPoints
"0,37","5,16",seq2_no_checks,105-2-115_FarPoints
"0,37","2,03",seq2_no_checks,105-2-115_FarPoints
"1,42","6,66",seq2_no_checks,105-2-115_FarPoints
"1,42","7,04",seq2_no_checks,105-2-115_FarPoints
"1,90","3,10",seq2_no_checks,105-2-115_FarPoints
"1,90","5,16",seq2_no_checks,105-2-115_FarPoints
"2,05","0,79",seq2_no_checks,105-2-115_FarPoints
"2,05","0,06",seq2_no_checks,105-2-115_FarPoints
"1,68","6,94",seq2_no_checks,105-2-115_FarPoints
"1,68","4,85",seq2_no_checks,105-2-115_FarPoints
"0,46","25,75",seq2_no_checks,105-2-115_FarPoints
"0,46","25,83",seq2_no_checks,105-2-115_FarPoints
"0,46","10,09",seq2_no_checks,105-2-115_FarPoints
"0,46","10,10",seq2_no_checks,105-2-115_FarPoints
"0,87","1,80",seq2_no_checks,105-2-115_FarPoints
"0,87","1,40",seq2_no_checks,105-2-115_FarPoints
"1,68","8,21",seq2_no_checks,105-2-115_FarPoints
"1,68","5,46",seq2_no_checks,105-2-115_FarPoints
"0,61","13,87",seq2_no_checks,105-2-115_FarPoints
"0,61","13,12",seq2_no_checks,105-2-115_FarPoints
"1,89","8,77",seq2_no_checks,105-2-115_FarPoints
"1,89","9,19",seq2_no_checks,105-2-115_FarPoints
"1,89","7,70",seq2_no_checks,105-2-115_FarPoints
"1,89","7,13",seq2_no_checks,105-2-115_FarPoints
"1,69","1,59",seq2_no_checks,105-2-115_FarPoints
"1,69","4,14",seq2_no_checks,105-2-115_FarPoints
"1,69","5,61",seq2_no_checks,105-2-115_FarPoints
"1,69","6,80",seq2_no_checks,105-2-115_FarPoints
"0,58","48,80",seq2_no_checks,105-2-115_FarPoints
"0,58","43,65",seq2_no_checks,105-2-115_FarPoints
"1,89","13,95",seq2_no_checks,105-2-115_FarPoints
"1,89","14,12",seq2_no_checks,105-2-115_FarPoints
"1,29","0,89",seq2_no_checks,105-2-115_FarPoints
"1,29","1,96",seq2_no_checks,105-2-115_FarPoints
"1,17","1,26",seq2_no_checks,105-2-115_FarPoints
"1,17","0,67",seq2_no_checks,105-2-115_FarPoints
"0,79","29,54",seq2_no_checks,105-2-115_FarPoints
"0,79","28,74",seq2_no_checks,105-2-115_FarPoints
"0,75","29,75",seq2_no_checks,105-2-115_FarPoints
"0,75","25,64",seq2_no_checks,105-2-115_FarPoints
"0,61","12,43",seq2_no_checks,105-2-115_FarPoints
"0,61","12,03",seq2_no_checks,105-2-115_FarPoints
"1,11","34,00",seq2_no_checks,105-2-115_FarPoints
"1,11","33,84",seq2_no_checks,105-2-115_FarPoints
"1,58","0,82",seq2_no_checks,105-2-115_FarPoints
"1,58","1,15",seq2_no_checks,105-2-115_FarPoints
"1,57","1,32",seq2_no_checks,105-2-115_FarPoints
"1,57","0,55",seq2_no_checks,105-2-115_FarPoints
"1,82","16,36",seq2_no_checks,105-2-115_FarPoints
"1,82","15,70",seq2_no_checks,105-2-115_FarPoints
"1,57","4,92",seq2_no_checks,105-2-115_FarPoints
"1,57","3,76",seq2_no_checks,105-2-115_FarPoints
"1,37","0,86",seq2_no_checks,105-2-115_FarPoints
"1,37","1,59",seq2_no_checks,105-2-115_FarPoints
"1,89","12,76",seq2_no_checks,105-2-115_FarPoints
"1,89","12,96",seq2_no_checks,105-2-115_FarPoints
"1,72","27,41",seq2_no_checks,105-2-115_FarPoints
"1,72","28,65",seq2_no_checks,105-2-115_FarPoints
"1,44","6,34",seq2_no_checks,105-2-115_FarPoints
"1,44","5,37",seq2_no_checks,105-2-115_FarPoints
"1,48","0,31",seq2_no_checks,105-2-115_FarPoints
"1,48","0,06",seq2_no_checks,105-2-115_FarPoints
"0,68","5,48",seq2_no_checks,105-2-115_FarPoints
"0,68","1,96",seq2_no_checks,105-2-115_FarPoints
"0,66","5,02",seq2_no_checks,105-2-115_FarPoints
"0,66","1,80",seq2_no_checks,105-2-115_FarPoints
"0,66","7,94",seq2_no_checks,105-2-115_FarPoints
"0,66","4,98",seq2_no_checks,105-2-115_FarPoints
"0,63","9,65",seq2_no_checks,105-2-115_FarPoints
"0,63","11,99",seq2_no_checks,105-2-115_FarPoints
"1,60","6,06",seq2_no_checks,105-2-115_FarPoints
"1,60","6,00",seq2_no_checks,105-2-115_FarPoints
"1,31","36,48",seq2_no_checks,105-2-115_FarPoints
"1,31","36,45",seq2_no_checks,105-2-115_FarPoints
"1,93","12,35",seq2_no_checks,105-2-115_FarPoints
"1,93","13,68",seq2_no_checks,105-2-115_FarPoints
"1,93","4,02",seq2_no_checks,105-2-115_FarPoints
"1,93","6,03",seq2_no_checks,105-2-115_FarPoints
"1,93","28,34",seq2_no_checks,105-2-115_FarPoints
"1,93","27,07",seq2_no_checks,105-2-115_FarPoints
"0,84","6,40",seq2_no_checks,105-2-115_FarPoints
"0,84","6,41",seq2_no_checks,105-2-115_FarPoints
"0,91","6,34",seq2_no_checks,105-2-115_FarPoints
"0,91","4,68",seq2_no_checks,105-2-115_FarPoints
"1,68","12,55",seq2_no_checks,105-2-115_FarPoints
"1,68","12,30",seq2_no_checks,105-2-115_FarPoints
"1,08","1,80",seq2_no_checks,105-2-115_FarPoints
"1,08","0,25",seq2_no_checks,105-2-115_FarPoints
"1,05","10,49",seq2_no_checks,105-2-115_FarPoints
"1,05","7,78",seq2_no_checks,105-2-115_FarPoints
"1,32","0,51",seq2_no_checks,105-2-115_FarPoints
"1,32","2,49",seq2_no_checks,105-2-115_FarPoints
"1,13","0,60",seq2_no_checks,105-2-115_FarPoints
"1,13","0,92",seq2_no_checks,105-2-115_FarPoints
"1,24","17,99",seq2_no_checks,105-2-115_FarPoints
"1,24","17,25",seq2_no_checks,105-2-115_FarPoints
"0,79","4,50",seq2_no_checks,105-2-115_FarPoints
"0,79","1,24",seq2_no_checks,105-2-115_FarPoints
"0,64","34,26",seq2_no_checks,105-2-115_FarPoints
"0,64","33,16",seq2_no_checks,105-2-115_FarPoints
"1,77","18,73",seq2_no_checks,105-2-115_FarPoints
"1,77","21,77",seq2_no_checks,105-2-115_FarPoints
"1,16","2,97",seq2_no_checks,105-2-115_FarPoints
"1,16","2,51",seq2_no_checks,105-2-115_FarPoints
"1,80","4,64",seq2_no_checks,105-2-115_FarPoints
"1,80","4,43",seq2_no_checks,105-2-115_FarPoints
"1,73","21,73",seq2_no_checks,105-2-115_FarPoints
"1,73","19,59",seq2_no_checks,105-2-115_FarPoints
"1,87","3,78",seq2_no_checks,105-2-115_FarPoints
"1,87","4,69",seq2_no_checks,105-2-115_FarPoints
"1,56","8,49",seq2_no_checks,105-2-115_FarPoints
"1,56","8,42",seq2_no_checks,105-2-115_FarPoints
"1,57","3,44",seq2_no_checks,105-2-115_FarPoints
"1,57","2,23",seq2_no_checks,105-2-115_FarPoints
"1,77","4,53",seq2_no_checks,105-2-115_FarPoints
"1,77","5,38",seq2_no_checks,105-2-115_FarPoints
"1,31","3,36",seq2_no_checks,105-2-115_FarPoints
"1,31","4,97",seq2_no_checks,105-2-115_FarPoints
"1,24","1,21",seq2_no_checks,105-2-115_FarPoints
"1,24","1,05",seq2_no_checks,105-2-115_FarPoints
"1,60","7,88",seq2_no_checks,105-2-115_FarPoints
"1,60","5,27",seq2_no_checks,105-2-115_FarPoints
"1,60","11,48",seq2_no_checks,105-2-115_FarPoints
"1,60","12,15",seq2_no_checks,105-2-115_FarPoints
"1,47","47,70",seq2_no_checks,105-2-115_FarPoints
"1,47","51,85",seq2_no_checks,105-2-115_FarPoints
"1,98","2,65",seq2_no_checks,105-2-115_FarPoints
"1,98","4,03",seq2_no_checks,105-2-115_FarPoints
"1,98","9,77",seq2_no_checks,105-2-115_FarPoints
"1,98","10,37",seq2_no_checks,105-2-115_FarPoints
"1,44","31,00",seq2_no_checks,105-2-115_FarPoints
"1,44","30,86",seq2_no_checks,105-2-115_FarPoints
"1,45","35,35",seq2_no_checks,105-2-115_FarPoints
"1,45","36,01",seq2_no_checks,105-2-115_FarPoints
"1,16","0,84",seq2_no_checks,105-2-115_FarPoints
"1,16","0,80",seq2_no_checks,105-2-115_FarPoints
"1,68","18,38",seq2_no_checks,105-2-115_FarPoints
"1,68","18,57",seq2_no_checks,105-2-115_FarPoints
"0,52","9,40",seq2_no_checks,105-2-115_FarPoints
"0,52","8,76",seq2_no_checks,105-2-115_FarPoints
"0,93","9,25",seq2_no_checks,105-2-115_FarPoints
"0,93","7,85",seq2_no_checks,105-2-115_FarPoints
"1,94","20,66",seq2_no_checks,105-2-115_FarPoints
"1,94","18,48",seq2_no_checks,105-2-115_FarPoints
"1,51","2,08",seq2_no_checks,105-2-115_FarPoints
"1,51","1,55",seq2_no_checks,105-2-115_FarPoints
"1,18","0,66",seq2_no_checks,105-2-115_FarPoints
"1,18","0,01",seq2_no_checks,105-2-115_FarPoints
"1,46","5,32",seq2_no_checks,105-2-115_FarPoints
"1,46","5,44",seq2_no_checks,105-2-115_FarPoints
"0,47","6,51",seq2_no_checks,105-2-115_FarPoints
"0,47","5,15",seq2_no_checks,105-2-115_FarPoints
"1,71","5,57",seq2_no_checks,105-2-115_FarPoints
"1,71","3,00",seq2_no_checks,105-2-115_FarPoints
"1,69","35,58",seq2_no_checks,105-2-115_FarPoints
"1,69","35,59",seq2_no_checks,105-2-115_FarPoints
"1,32","42,37",seq2_no_checks,105-2-115_FarPoints
"1,32","43,34",seq2_no_checks,105-2-115_FarPoints
"1,32","24,73",seq2_no_checks,105-2-115_FarPoints
"1,32","25,61",seq2_no_checks,105-2-115_FarPoints
"1,45","26,25",seq2_no_checks,105-2-115_FarPoints
"1,45","24,87",seq2_no_checks,105-2-115_FarPoints
"1,82","4,34",seq2_no_checks,105-2-115_FarPoints
"1,82","4,19",seq2_no_checks,105-2-115_FarPoints
"2,07","3,86",seq2_no_checks,105-2-115_FarPoints
"2,07","2,22",seq2_no_checks,105-2-115_FarPoints
"2,00","5,23",seq2_no_checks,105-2-115_FarPoints
"2,00","6,84",seq2_no_checks,105-2-115_FarPoints
"1,24","7,25",seq2_no_checks,105-2-115_FarPoints
"1,24","5,43",seq2_no_checks,105-2-115_FarPoints
"2,00","4,86",seq2_no_checks,105-2-115_FarPoints
"2,00","3,57",seq2_no_checks,105-2-115_FarPoints
"2,19","14,96",seq2_no_checks,105-2-115_FarPoints
"2,19","12,89",seq2_no_checks,105-2-115_FarPoints
"0,94","15,40",seq2_no_checks,105-2-115_FarPoints
"0,94","13,78",seq2_no_checks,105-2-115_FarPoints
"1,22","0,85",seq2_no_checks,105-2-115_FarPoints
"1,22","0,26",seq2_no_checks,105-2-115_FarPoints
"1,83","42,99",seq2_no_checks,105-2-115_FarPoints
"1,83","39,60",seq2_no_checks,105-2-115_FarPoints
"0,68","2,95",seq2_no_checks,105-2-115_FarPoints
"0,68","2,20",seq2_no_checks,105-2-115_FarPoints
"1,75","14,80",seq2_no_checks,105-2-115_FarPoints
"1,75","13,59",seq2_no_checks,105-2-115_FarPoints
"1,31","22,93",seq2_no_checks,105-2-115_FarPoints
"1,31","22,38",seq2_no_checks,105-2-115_FarPoints
"1,58","10,67",seq2_no_checks,105-2-115_FarPoints
"1,58","9,73",seq2_no_checks,105-2-115_FarPoints
"0,91","30,30",seq2_no_checks,105-2-115_FarPoints
"0,91","29,12",seq2_no_checks,105-2-115_FarPoints
"1,85","6,54",seq2_no_checks,105-2-115_FarPoints
"1,85","7,78",seq2_no_checks,105-2-115_FarPoints
"1,85","2,41",seq2_no_checks,105-2-115_FarPoints
"1,85","0,61",seq2_no_checks,105-2-115_FarPoints
"1,34","9,78",seq2_no_checks,105-2-115_FarPoints
"1,34","8,27",seq2_no_checks,105-2-115_FarPoints
"0,98","28,98",seq2_no_checks,105-2-115_FarPoints
"0,98","24,30",seq2_no_checks,105-2-115_FarPoints
"0,69","3,42",seq2_no_checks,105-2-115_FarPoints
"0,69","5,78",seq2_no_checks,105-2-115_FarPoints
"1,92","7,58",seq2_no_checks,105-2-115_FarPoints
"1,92","5,62",seq2_no_checks,105-2-115_FarPoints
"0,56","13,24",seq2_no_checks,105-2-115_FarPoints
"0,56","11,24",seq2_no_checks,105-2-115_FarPoints
"2,11","6,75",seq2_no_checks,105-2-115_FarPoints
"2,11","8,32",seq2_no_checks,105-2-115_FarPoints
"2,06","6,88",seq2_no_checks,105-2-115_FarPoints
"2,06","5,23",seq2_no_checks,105-2-115_FarPoints
"1,15","0,60",seq2_no_checks,105-2-115_FarPoints
"1,15","1,31",seq2_no_checks,105-2-115_FarPoints
"0,66","3,85",seq2_no_checks,105-2-115_FarPoints
"0,66","3,50",seq2_no_checks,105-2-115_FarPoints
"1,96","4,65",seq2_no_checks,105-2-115_FarPoints
"1,96","6,57",seq2_no_checks,105-2-115_FarPoints
"1,59","46,01",seq2_no_checks,105-2-115_FarPoints
"1,59","47,53",seq2_no_checks,105-2-115_FarPoints
"1,53","42,11",seq2_no_checks,105-2-115_FarPoints
"1,53","43,52",seq2_no_checks,105-2-115_FarPoints
"1,51","23,35",seq2_no_checks,105-2-115_FarPoints
"1,51","24,19",seq2_no_checks,105-2-115_FarPoints
"0,96","12,80",seq2_no_checks,105-2-115_FarPoints
"0,96","12,54",seq2_no_checks,105-2-115_FarPoints
"1,88","9,65",seq2_no_checks,105-2-115_FarPoints
"1,88","10,43",seq2_no_checks,105-2-115_FarPoints
"1,48","23,89",seq2_no_checks,105-2-115_FarPoints
"1,48","22,98",seq2_no_checks,105-2-115_FarPoints
"1,35","7,47",seq2_no_checks,105-2-115_FarPoints
"1,35","9,74",seq2_no_checks,105-2-115_FarPoints
"1,21","1,97",seq2_no_checks,105-2-115_FarPoints
"1,21","2,46",seq2_no_checks,105-2-115_FarPoints
"0,44","6,72",seq2_no_checks,105-2-115_FarPoints
"0,44","6,11",seq2_no_checks,105-2-115_FarPoints
"1,66","1,10",seq2_no_checks,105-2-115_FarPoints
"1,66","2,53",seq2_no_checks,105-2-115_FarPoints
"1,76","7,43",seq2_no_checks,105-2-115_FarPoints
"1,76","6,55",seq2_no_checks,105-2-115_FarPoints
"1,56","21,60",seq2_no_checks,105-2-115_FarPoints
"1,56","20,81",seq2_no_checks,105-2-115_FarPoints
"0,69","17,98",seq2_no_checks,105-2-115_FarPoints
"0,69","16,67",seq2_no_checks,105-2-115_FarPoints
"1,82","0,11",seq2_no_checks,105-2-115_FarPoints
"1,82","1,17",seq2_no_checks,105-2-115_FarPoints
"1,86","7,74",seq2_no_checks,105-2-115_FarPoints
"1,86","5,40",seq2_no_checks,105-2-115_FarPoints
"1,18","11,46",seq2_no_checks,105-2-115_FarPoints
"1,18","13,75",seq2_no_checks,105-2-115_FarPoints
"0,51","6,73",seq2_no_checks,105-2-115_FarPoints
"0,51","4,91",seq2_no_checks,105-2-115_FarPoints
"0,67","24,49",seq2_no_checks,105-2-115_FarPoints
"0,67","26,53",seq2_no_checks,105-2-115_FarPoints
"0,72","8,92",seq2_no_checks,105-2-115_FarPoints
"0,72","4,93",seq2_no_checks,105-2-115_FarPoints
"1,89","11,98",seq2_no_checks,105-2-115_FarPoints
"1,89","12,84",seq2_no_checks,105-2-115_FarPoints
"0,61","3,27",seq2_no_checks,105-2-115_FarPoints
"0,61","1,88",seq2_no_checks,105-2-115_FarPoints
"1,00","10,75",seq2_no_checks,105-2-115_FarPoints
"1,00","11,07",seq2_no_checks,105-2-115_FarPoints
"0,99","6,56",seq2_no_checks,105-2-115_FarPoints
"0,99","6,15",seq2_no_checks,105-2-115_FarPoints
"0,45","15,79",seq2_no_checks,105-2-115_FarPoints
"0,45","14,44",seq2_no_checks,105-2-115_FarPoints
"1,28","30,02",seq2_no_checks,105-2-115_FarPoints
"1,28","26,34",seq2_no_checks,105-2-115_FarPoints
"0,50","3,80",seq2_no_checks,105-2-115_FarPoints
"0,50","2,45",seq2_no_checks,105-2-115_FarPoints
"1,47","18,90",seq2_no_checks,105-2-115_FarPoints
"1,47","18,88",seq2_no_checks,105-2-115_FarPoints
"1,52","15,33",seq2_no_checks,105-2-115_FarPoints
"1,52","12,58",seq2_no_checks,105-2-115_FarPoints
"1,71","6,19",seq2_no_checks,105-2-115_FarPoints
"1,71","5,68",seq2_no_checks,105-2-115_FarPoints
"1,63","10,28",seq2_no_checks,105-2-115_FarPoints
"1,63","8,32",seq2_no_checks,105-2-115_FarPoints
"1,78","2,98",seq2_no_checks,105-2-115_FarPoints
"1,78","3,39",seq2_no_checks,105-2-115_FarPoints
"1,44","15,53",seq2_no_checks,105-2-115_FarPoints
"1,44","12,92",seq2_no_checks,105-2-115_FarPoints
"0,46","4,09",seq2_no_checks,105-2-115_FarPoints
"0,46","2,75",seq2_no_checks,105-2-115_FarPoints
"0,85","0,91",seq2_no_checks,105-2-115_FarPoints
"0,85","1,70",seq2_no_checks,105-2-115_FarPoints
"0,95","32,26",seq2_no_checks,105-2-115_FarPoints
"0,95","33,76",seq2_no_checks,105-2-115_FarPoints
"0,94","14,46",seq2_no_checks,105-2-115_FarPoints
"0,94","12,10",seq2_no_checks,105-2-115_FarPoints
"1,81","4,63",seq2_no_checks,105-2-115_FarPoints
"1,81","4,33",seq2_no_checks,105-2-115_FarPoints
"0,34","3,99",seq2_no_checks,105-2-115_FarPoints
"0,34","2,52",seq2_no_checks,105-2-115_FarPoints
"1,01","6,39",seq2_no_checks,105-2-115_FarPoints
"1,01","5,83",seq2_no_checks,105-2-115_FarPoints
"0,81","14,99",seq2_no_checks,105-2-115_FarPoints
"0,81","16,90",seq2_no_checks,105-2-115_FarPoints
"1,08","17,93",seq2_no_checks,105-2-115_FarPoints
"1,08","17,15",seq2_no_checks,105-2-115_FarPoints
"1,09","7,36",seq2_no_checks,105-2-115_FarPoints
"1,09","3,93",seq2_no_checks,105-2-115_FarPoints
"0,70","7,53",seq2_no_checks,105-2-115_FarPoints
"0,70","6,40",seq2_no_checks,105-2-115_FarPoints
"0,74","5,26",seq2_no_checks,105-2-115_FarPoints
"0,74","3,67",seq2_no_checks,105-2-115_FarPoints
"0,65","4,24",seq2_no_checks,105-2-115_FarPoints
"0,65","2,66",seq2_no_checks,105-2-115_FarPoints
"0,82","4,67",seq2_no_checks,105-2-115_FarPoints
"0,82","2,28",seq2_no_checks,105-2-115_FarPoints
"0,89","10,90",seq2_no_checks,105-2-115_FarPoints
"0,89","9,88",seq2_no_checks,105-2-115_FarPoints
"0,83","4,02",seq2_no_checks,105-2-115_FarPoints
"0,83","3,84",seq2_no_checks,105-2-115_FarPoints
"1,19","10,22",seq2_no_checks,105-2-115_FarPoints
"1,19","10,91",seq2_no_checks,105-2-115_FarPoints
"0,59","3,36",seq2_no_checks,105-2-115_FarPoints
"0,59","2,43",seq2_no_checks,105-2-115_FarPoints
"1,31","0,29",seq2_no_checks,105-2-115_FarPoints
"1,31","0,87",seq2_no_checks,105-2-115_FarPoints
"1,51","8,89",seq2_no_checks,105-2-115_FarPoints
"1,51","9,59",seq2_no_checks,105-2-115_FarPoints
"1,59","5,56",seq2_no_checks,105-2-115_FarPoints
"1,59","2,99",seq2_no_checks,105-2-115_FarPoints
"1,54","1,10",seq2_no_checks,105-2-115_FarPoints
"1,54","0,79",seq2_no_checks,105-2-115_FarPoints
"1,39","16,98",seq2_no_checks,105-2-115_FarPoints
"1,39","16,29",seq2_no_checks,105-2-115_FarPoints
"1,38","0,63",seq2_no_checks,105-2-115_FarPoints
"1,38","0,11",seq2_no_checks,105-2-115_FarPoints
"1,56","5,27",seq2_no_checks,105-2-115_FarPoints
"1,56","5,61",seq2_no_checks,105-2-115_FarPoints
"1,64","0,26",seq2_no_checks,105-2-115_FarPoints
"1,64","0,17",seq2_no_checks,105-2-115_FarPoints
"1,15","13,63",seq2_no_checks,105-2-115_FarPoints
"1,15","12,98",seq2_no_checks,105-2-115_FarPoints
"0,89","27,90",seq2_no_checks,105-2-115_FarPoints
"0,89","25,65",seq2_no_checks,105-2-115_FarPoints
"1,14","11,40",seq2_no_checks,105-2-115_FarPoints
"1,14","11,68",seq2_no_checks,105-2-115_FarPoints
"1,20","12,96",seq2_no_checks,105-2-115_FarPoints
"1,20","10,03",seq2_no_checks,105-2-115_FarPoints
"1,29","1,02",seq2_no_checks,105-2-115_FarPoints
"1,29","2,65",seq2_no_checks,105-2-115_FarPoints
"1,23","16,35",seq2_no_checks,105-2-115_FarPoints
"1,23","16,84",seq2_no_checks,105-2-115_FarPoints
"1,28","0,49",seq2_no_checks,105-2-115_FarPoints
"1,28","0,09",seq2_no_checks,105-2-115_FarPoints
"0,90","11,82",seq2_no_checks,105-2-115_FarPoints
"0,90","11,44",seq2_no_checks,105-2-115_FarPoints
"0,91","29,98",seq2_no_checks,105-2-115_FarPoints
"0,91","28,86",seq2_no_checks,105-2-115_FarPoints
"0,65","3,79",seq2_no_checks,105-2-115_FarPoints
"0,65","3,13",seq2_no_checks,105-2-115_FarPoints
"0,76","9,66",seq2_no_checks,105-2-115_FarPoints
"0,76","6,53",seq2_no_checks,105-2-115_FarPoints
"1,38","0,10",seq2_no_checks,105-2-115_FarPoints
